ELASTIC
H2p -> H(GTCS)
SPECIES: H2p / H
PROCESS: H2p + H -> H2p + H 
PARAM.:  complete set
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
0 0
1.72E-01	0
1.73E-01	1.79E-19
6.73E-01	1.18E-19
1.17E+00	9.43E-20
1.67E+00	8.19E-20
2.17E+00	7.11E-20
2.67E+00	6.36E-20
3.17E+00	5.71E-20
4.17E+00	4.68E-20
5.67E+00	3.49E-20
7.67E+00	2.75E-20
-----------------------------
